"Assay ID - IEDB IRI","Epitope - IEDB IRI","Complex - PDB ID"
http://www.iedb.org/assay/5566744,http://www.iedb.org/epitope/912903,6OE4
http://www.iedb.org/assay/5566745,http://www.iedb.org/epitope/912903,6OE5
http://www.iedb.org/assay/5571463,http://www.iedb.org/epitope/914332,6E4X
http://www.iedb.org/assay/5575219,http://www.iedb.org/epitope/914334,6E56
http://www.iedb.org/assay/5575311,http://www.iedb.org/epitope/911686,6OCB
http://www.iedb.org/assay/5590111,http://www.iedb.org/epitope/911687,6OC3
http://www.iedb.org/assay/5590535,http://www.iedb.org/epitope/914453,6OKP
http://www.iedb.org/assay/5590536,http://www.iedb.org/epitope/914454,6OKP
http://www.iedb.org/assay/5590546,http://www.iedb.org/epitope/914452,6HIG
http://www.iedb.org/assay/5590577,http://www.iedb.org/epitope/2134726,6H1F
http://www.iedb.org/assay/5590639,http://www.iedb.org/epitope/912711,6QUZ
http://www.iedb.org/assay/5590640,http://www.iedb.org/epitope/912712,6QV1
http://www.iedb.org/assay/5590641,http://www.iedb.org/epitope/912711,6QV0
http://www.iedb.org/assay/5590659,http://www.iedb.org/epitope/912710,6QV2
http://www.iedb.org/assay/5590663,http://www.iedb.org/epitope/2135222,6DZW
http://www.iedb.org/assay/5590665,http://www.iedb.org/epitope/2135224,6DZW
http://www.iedb.org/assay/5590666,http://www.iedb.org/epitope/2135222,6DZY
http://www.iedb.org/assay/5590667,http://www.iedb.org/epitope/2135224,6DZY
http://www.iedb.org/assay/5590668,http://www.iedb.org/epitope/2135224,6DZV
http://www.iedb.org/assay/5590669,http://www.iedb.org/epitope/2135224,6DZZ
http://www.iedb.org/assay/5590791,http://www.iedb.org/epitope/914469,6IEQ
http://www.iedb.org/assay/5590792,http://www.iedb.org/epitope/914470,6IEQ
http://www.iedb.org/assay/5590817,http://www.iedb.org/epitope/914615,6N5B
http://www.iedb.org/assay/5590818,http://www.iedb.org/epitope/914610,6N5E
http://www.iedb.org/assay/5590819,http://www.iedb.org/epitope/914611,6N5D
http://www.iedb.org/assay/5590859,http://www.iedb.org/epitope/914486,6JBT
http://www.iedb.org/assay/5590872,http://www.iedb.org/epitope/914612,6MN7
http://www.iedb.org/assay/5591450,http://www.iedb.org/epitope/914616,6F2G
http://www.iedb.org/assay/5591451,http://www.iedb.org/epitope/914616,6F2W
http://www.iedb.org/assay/5591507,http://www.iedb.org/epitope/2134523,6JMQ
http://www.iedb.org/assay/5591518,http://www.iedb.org/epitope/2134522,6JMR
http://www.iedb.org/assay/5591519,http://www.iedb.org/epitope/2134523,6JMR
http://www.iedb.org/assay/5591523,http://www.iedb.org/epitope/2135354,6OT0
http://www.iedb.org/assay/5591565,http://www.iedb.org/epitope/2157431,6E0P
http://www.iedb.org/assay/5591566,http://www.iedb.org/epitope/912916,6DZT
http://www.iedb.org/assay/5591567,http://www.iedb.org/epitope/2157431,6E0C
http://www.iedb.org/assay/5591648,http://www.iedb.org/epitope/2135127,6J71
http://www.iedb.org/assay/5591688,http://www.iedb.org/epitope/2135339,6GLW
http://www.iedb.org/assay/5591690,http://www.iedb.org/epitope/2135338,6GKU
http://www.iedb.org/assay/5591692,http://www.iedb.org/epitope/2135337,6GLX
http://www.iedb.org/assay/5591719,http://www.iedb.org/epitope/2135287,6IAP
http://www.iedb.org/assay/5591720,http://www.iedb.org/epitope/2135293,6IAP
http://www.iedb.org/assay/5593157,http://www.iedb.org/epitope/912914,6OTC
http://www.iedb.org/assay/5604954,http://www.iedb.org/epitope/919500,6NC2
http://www.iedb.org/assay/5604955,http://www.iedb.org/epitope/919499,6NC3
http://www.iedb.org/assay/5604962,http://www.iedb.org/epitope/919714,6BKB
http://www.iedb.org/assay/5604963,http://www.iedb.org/epitope/919713,6BKC
http://www.iedb.org/assay/5604964,http://www.iedb.org/epitope/919715,6BKD
http://www.iedb.org/assay/5634508,http://www.iedb.org/epitope/914331,6R2S
http://www.iedb.org/assay/5634560,http://www.iedb.org/epitope/919711,6OAN
http://www.iedb.org/assay/5634571,http://www.iedb.org/epitope/919712,6OAO
http://www.iedb.org/assay/5634651,http://www.iedb.org/epitope/919720,6QGY
http://www.iedb.org/assay/5634653,http://www.iedb.org/epitope/919718,6QGW
http://www.iedb.org/assay/5634654,http://www.iedb.org/epitope/919719,6QGX
http://www.iedb.org/assay/5634714,http://www.iedb.org/epitope/919722,6GJS
http://www.iedb.org/assay/5634715,http://www.iedb.org/epitope/919722,6GK4
http://www.iedb.org/assay/5634716,http://www.iedb.org/epitope/919722,6GKD
http://www.iedb.org/assay/5634717,http://www.iedb.org/epitope/919725,6GJS
http://www.iedb.org/assay/5634720,http://www.iedb.org/epitope/919725,6GJU
http://www.iedb.org/assay/5634722,http://www.iedb.org/epitope/919724,6GJU
http://www.iedb.org/assay/5634723,http://www.iedb.org/epitope/919721,6GJQ
http://www.iedb.org/assay/5634724,http://www.iedb.org/epitope/919723,6GKD
http://www.iedb.org/assay/5634725,http://www.iedb.org/epitope/919726,6GK4
http://www.iedb.org/assay/5635654,http://www.iedb.org/epitope/2134548,6K7O
http://www.iedb.org/assay/5635681,http://www.iedb.org/epitope/924016,6ORN
http://www.iedb.org/assay/5635682,http://www.iedb.org/epitope/924013,6ORQ
http://www.iedb.org/assay/5635704,http://www.iedb.org/epitope/914617,6N8D
http://www.iedb.org/assay/5637472,http://www.iedb.org/epitope/924014,6ORO
http://www.iedb.org/assay/5637473,http://www.iedb.org/epitope/924015,6ORP
http://www.iedb.org/assay/5646628,http://www.iedb.org/epitope/2135285,6QNO
http://www.iedb.org/assay/5646629,http://www.iedb.org/epitope/2135261,6QNO
http://www.iedb.org/assay/5646630,http://www.iedb.org/epitope/2135392,6OS9
http://www.iedb.org/assay/5646774,http://www.iedb.org/epitope/2144582,6N48
http://www.iedb.org/assay/5646923,http://www.iedb.org/epitope/924017,6OYH
http://www.iedb.org/assay/5646924,http://www.iedb.org/epitope/924017,6OYZ
http://www.iedb.org/assay/5646925,http://www.iedb.org/epitope/924017,6OZ6
http://www.iedb.org/assay/5646948,http://www.iedb.org/epitope/924010,6ITC
http://www.iedb.org/assay/5646966,http://www.iedb.org/epitope/924003,6ITC
http://www.iedb.org/assay/5648575,http://www.iedb.org/epitope/924007,6RCU
http://www.iedb.org/assay/5648577,http://www.iedb.org/epitope/924004,6RCU
http://www.iedb.org/assay/5648578,http://www.iedb.org/epitope/924005,6RCV
http://www.iedb.org/assay/5648598,http://www.iedb.org/epitope/924004,6RCV
http://www.iedb.org/assay/5648653,http://www.iedb.org/epitope/914621,6N81
http://www.iedb.org/assay/5705426,http://www.iedb.org/epitope/919498,6J11
http://www.iedb.org/assay/5705744,http://www.iedb.org/epitope/918335,6RAF
http://www.iedb.org/assay/5705745,http://www.iedb.org/epitope/918335,6RAG
http://www.iedb.org/assay/5705746,http://www.iedb.org/epitope/918335,6RAL
http://www.iedb.org/assay/5705747,http://www.iedb.org/epitope/918335,6RAM
http://www.iedb.org/assay/5705748,http://www.iedb.org/epitope/918335,6RAN
http://www.iedb.org/assay/5705749,http://www.iedb.org/epitope/918335,6RAH
http://www.iedb.org/assay/5705750,http://www.iedb.org/epitope/918335,6RAI
http://www.iedb.org/assay/5705751,http://www.iedb.org/epitope/918335,6RAJ
http://www.iedb.org/assay/5705752,http://www.iedb.org/epitope/918335,6RAK
http://www.iedb.org/assay/5705797,http://www.iedb.org/epitope/933588,6HHU
http://www.iedb.org/assay/5706922,http://www.iedb.org/epitope/933586,6HHU
http://www.iedb.org/assay/5706923,http://www.iedb.org/epitope/933586,6QX4
http://www.iedb.org/assay/5706924,http://www.iedb.org/epitope/933587,6QX4
http://www.iedb.org/assay/5710349,http://www.iedb.org/epitope/919717,6OOR
http://www.iedb.org/assay/5710356,http://www.iedb.org/epitope/933254,6MPH
http://www.iedb.org/assay/5710357,http://www.iedb.org/epitope/933254,6OSY
http://www.iedb.org/assay/5710358,http://www.iedb.org/epitope/933253,6MPH
http://www.iedb.org/assay/5710359,http://www.iedb.org/epitope/933253,6OSY
http://www.iedb.org/assay/5710360,http://www.iedb.org/epitope/933254,6OT1
http://www.iedb.org/assay/5710361,http://www.iedb.org/epitope/933254,6NF2
http://www.iedb.org/assay/5710362,http://www.iedb.org/epitope/933254,6N1W
http://www.iedb.org/assay/5710363,http://www.iedb.org/epitope/933254,6N1V
http://www.iedb.org/assay/5710364,http://www.iedb.org/epitope/933254,6MPG
http://www.iedb.org/assay/5710365,http://www.iedb.org/epitope/933253,6OT1
http://www.iedb.org/assay/5710366,http://www.iedb.org/epitope/933253,6NF2
http://www.iedb.org/assay/5710367,http://www.iedb.org/epitope/933253,6N1W
http://www.iedb.org/assay/5710368,http://www.iedb.org/epitope/933253,6N1V
http://www.iedb.org/assay/5710369,http://www.iedb.org/epitope/933253,6MPG
http://www.iedb.org/assay/5710747,http://www.iedb.org/epitope/924018,6NIJ
http://www.iedb.org/assay/5710750,http://www.iedb.org/epitope/2116366,6OLP
http://www.iedb.org/assay/5712431,http://www.iedb.org/epitope/2134584,6OGX
http://www.iedb.org/assay/5712436,http://www.iedb.org/epitope/2134583,6OGX
http://www.iedb.org/assay/5712437,http://www.iedb.org/epitope/2134584,6OKN
http://www.iedb.org/assay/5712438,http://www.iedb.org/epitope/2134583,6OKM
http://www.iedb.org/assay/5720285,http://www.iedb.org/epitope/924020,6OQ6
http://www.iedb.org/assay/5720291,http://www.iedb.org/epitope/924020,6OQ5
http://www.iedb.org/assay/5720293,http://www.iedb.org/epitope/924019,6OQ7
http://www.iedb.org/assay/5720294,http://www.iedb.org/epitope/924019,6OQ5
http://www.iedb.org/assay/5721362,http://www.iedb.org/epitope/924001,6OQ8
http://www.iedb.org/assay/5721363,http://www.iedb.org/epitope/924001,6OQ5
http://www.iedb.org/assay/6011507,http://www.iedb.org/epitope/944079,6NMR
http://www.iedb.org/assay/6011511,http://www.iedb.org/epitope/944080,6NMS
http://www.iedb.org/assay/6011521,http://www.iedb.org/epitope/944078,6NMT
http://www.iedb.org/assay/6011543,http://www.iedb.org/epitope/944076,6NMU
http://www.iedb.org/assay/6011557,http://www.iedb.org/epitope/944077,6NMV
http://www.iedb.org/assay/6011662,http://www.iedb.org/epitope/2134597,6PE8
http://www.iedb.org/assay/6011663,http://www.iedb.org/epitope/2134598,6PE9
http://www.iedb.org/assay/6011785,http://www.iedb.org/epitope/142365,6PA0
http://www.iedb.org/assay/6011786,http://www.iedb.org/epitope/142365,6NFU
http://www.iedb.org/assay/6011787,http://www.iedb.org/epitope/142365,6NFV
http://www.iedb.org/assay/6013138,http://www.iedb.org/epitope/933268,6AD7
http://www.iedb.org/assay/6013187,http://www.iedb.org/epitope/933268,6AD8
http://www.iedb.org/assay/6013188,http://www.iedb.org/epitope/933268,6ADA
http://www.iedb.org/assay/6013189,http://www.iedb.org/epitope/933268,6ADB
http://www.iedb.org/assay/6013190,http://www.iedb.org/epitope/933268,6K5D
http://www.iedb.org/assay/6013191,http://www.iedb.org/epitope/933268,6K5F
http://www.iedb.org/assay/6013192,http://www.iedb.org/epitope/933268,6K5I
http://www.iedb.org/assay/6013193,http://www.iedb.org/epitope/933268,6K5A
http://www.iedb.org/assay/6013194,http://www.iedb.org/epitope/933268,6ADC
http://www.iedb.org/assay/6126311,http://www.iedb.org/epitope/2134784,6J6Y
http://www.iedb.org/assay/6126352,http://www.iedb.org/epitope/944081,6OL7
http://www.iedb.org/assay/6126379,http://www.iedb.org/epitope/944874,6OL5
http://www.iedb.org/assay/6126398,http://www.iedb.org/epitope/944863,6OL6
http://www.iedb.org/assay/6126486,http://www.iedb.org/epitope/2135401,6OEL
http://www.iedb.org/assay/6126492,http://www.iedb.org/epitope/933306,6O3C
http://www.iedb.org/assay/6163856,http://www.iedb.org/epitope/2134678,5Y9J
http://www.iedb.org/assay/6250619,http://www.iedb.org/epitope/2135101,6HXW
http://www.iedb.org/assay/6250785,http://www.iedb.org/epitope/944864,6PXH
http://www.iedb.org/assay/6250797,http://www.iedb.org/epitope/944864,6PZ8
http://www.iedb.org/assay/6250801,http://www.iedb.org/epitope/933589,6PCU
http://www.iedb.org/assay/6250820,http://www.iedb.org/epitope/947125,6S5A
http://www.iedb.org/assay/6251029,http://www.iedb.org/epitope/2135340,6R0X
http://www.iedb.org/assay/6251044,http://www.iedb.org/epitope/952482,6P50
http://www.iedb.org/assay/6251049,http://www.iedb.org/epitope/952481,6P67
http://www.iedb.org/assay/6251667,http://www.iedb.org/epitope/944869,6N6B
http://www.iedb.org/assay/6252125,http://www.iedb.org/epitope/2135226,6SGE
http://www.iedb.org/assay/6252447,http://www.iedb.org/epitope/2138107,6PV7
http://www.iedb.org/assay/6252448,http://www.iedb.org/epitope/2138107,6PV8
http://www.iedb.org/assay/6252451,http://www.iedb.org/epitope/952483,6FUZ
http://www.iedb.org/assay/6252452,http://www.iedb.org/epitope/952483,6FV0
http://www.iedb.org/assay/6252931,http://www.iedb.org/epitope/944873,6QPG
http://www.iedb.org/assay/6253018,http://www.iedb.org/epitope/944873,6QX3
http://www.iedb.org/assay/6253076,http://www.iedb.org/epitope/944873,6QXE
http://www.iedb.org/assay/6253090,http://www.iedb.org/epitope/945995,6P91
http://www.iedb.org/assay/6253142,http://www.iedb.org/epitope/945996,6P95
http://www.iedb.org/assay/6253166,http://www.iedb.org/epitope/2135318,6RUV
http://www.iedb.org/assay/6253181,http://www.iedb.org/epitope/2134578,6RU5
http://www.iedb.org/assay/6253191,http://www.iedb.org/epitope/945988,6PHB
http://www.iedb.org/assay/6253198,http://www.iedb.org/epitope/945987,6PHD
http://www.iedb.org/assay/6253199,http://www.iedb.org/epitope/945985,6PHC
http://www.iedb.org/assay/6253200,http://www.iedb.org/epitope/945986,6PHF
http://www.iedb.org/assay/6253220,http://www.iedb.org/epitope/2157424,6QIG
http://www.iedb.org/assay/6269446,http://www.iedb.org/epitope/2135161,6RTY
http://www.iedb.org/assay/6269448,http://www.iedb.org/epitope/2135162,6RVC
http://www.iedb.org/assay/6269449,http://www.iedb.org/epitope/2135161,6RTW
http://www.iedb.org/assay/6269454,http://www.iedb.org/epitope/2135345,6OYA
http://www.iedb.org/assay/6274604,http://www.iedb.org/epitope/947680,6OUS
http://www.iedb.org/assay/6278230,http://www.iedb.org/epitope/2135142,6PI7
http://www.iedb.org/assay/6278820,http://www.iedb.org/epitope/2135148,6JSZ
http://www.iedb.org/assay/6279225,http://www.iedb.org/epitope/952640,6I8H
http://www.iedb.org/assay/6279226,http://www.iedb.org/epitope/952642,6I8G
http://www.iedb.org/assay/6279227,http://www.iedb.org/epitope/952641,6Q6Z
http://www.iedb.org/assay/6279254,http://www.iedb.org/epitope/947127,6HJX
http://www.iedb.org/assay/6279256,http://www.iedb.org/epitope/947127,6HJY
http://www.iedb.org/assay/6279277,http://www.iedb.org/epitope/947124,6TYB
http://www.iedb.org/assay/6279398,http://www.iedb.org/epitope/956307,6FG1
http://www.iedb.org/assay/6279399,http://www.iedb.org/epitope/956308,6FG2
http://www.iedb.org/assay/6279465,http://www.iedb.org/epitope/2135280,6O1F
http://www.iedb.org/assay/6285134,http://www.iedb.org/epitope/953020,6TYS
http://www.iedb.org/assay/6285164,http://www.iedb.org/epitope/952473,6H2Y
http://www.iedb.org/assay/6286629,http://www.iedb.org/epitope/952643,6OY4
http://www.iedb.org/assay/6286638,http://www.iedb.org/epitope/956306,6Q1Z
http://www.iedb.org/assay/6286640,http://www.iedb.org/epitope/956304,6Q20
http://www.iedb.org/assay/6286642,http://www.iedb.org/epitope/956305,6Q23
http://www.iedb.org/assay/6286659,http://www.iedb.org/epitope/1063115,6QD7
http://www.iedb.org/assay/6286662,http://www.iedb.org/epitope/1063108,6QD8
http://www.iedb.org/assay/6286899,http://www.iedb.org/epitope/952645,6IBB
http://www.iedb.org/assay/6286900,http://www.iedb.org/epitope/952645,6RNK
http://www.iedb.org/assay/6299991,http://www.iedb.org/epitope/956483,6U51
http://www.iedb.org/assay/6299994,http://www.iedb.org/epitope/956484,6U52
http://www.iedb.org/assay/6299995,http://www.iedb.org/epitope/956482,6U54
http://www.iedb.org/assay/6299996,http://www.iedb.org/epitope/956488,6U55
http://www.iedb.org/assay/6322428,http://www.iedb.org/epitope/956489,6UDA
http://www.iedb.org/assay/6330110,http://www.iedb.org/epitope/2134842,6MVL
http://www.iedb.org/assay/6338135,http://www.iedb.org/epitope/2218030,6JB8
http://www.iedb.org/assay/6338136,http://www.iedb.org/epitope/2218030,6JB2
http://www.iedb.org/assay/6338137,http://www.iedb.org/epitope/2218030,6JB5
http://www.iedb.org/assay/6338155,http://www.iedb.org/epitope/2134656,6QB3
http://www.iedb.org/assay/6338163,http://www.iedb.org/epitope/2134656,6QB6
http://www.iedb.org/assay/6338165,http://www.iedb.org/epitope/2134656,6QB4
http://www.iedb.org/assay/6338166,http://www.iedb.org/epitope/2134656,6QFC
http://www.iedb.org/assay/6338223,http://www.iedb.org/epitope/952755,6JJP
http://www.iedb.org/assay/6346092,http://www.iedb.org/epitope/2135108,6U36
http://www.iedb.org/assay/6346094,http://www.iedb.org/epitope/2135108,6U38
http://www.iedb.org/assay/6346968,http://www.iedb.org/epitope/2144570,6HHC
http://www.iedb.org/assay/6347462,http://www.iedb.org/epitope/953021,6CXC
http://www.iedb.org/assay/6353151,http://www.iedb.org/epitope/2135347,6NI3
http://www.iedb.org/assay/6353152,http://www.iedb.org/epitope/957016,6NI2
http://www.iedb.org/assay/6353153,http://www.iedb.org/epitope/957015,6NI2
http://www.iedb.org/assay/6353154,http://www.iedb.org/epitope/2134824,6NI2
http://www.iedb.org/assay/6353290,http://www.iedb.org/epitope/956772,6J15
http://www.iedb.org/assay/6353295,http://www.iedb.org/epitope/956771,6J14
http://www.iedb.org/assay/6353636,http://www.iedb.org/epitope/956487,6T3F
http://www.iedb.org/assay/6353678,http://www.iedb.org/epitope/957013,6PLK
http://www.iedb.org/assay/6353712,http://www.iedb.org/epitope/957012,6K0Y
http://www.iedb.org/assay/6353764,http://www.iedb.org/epitope/2134636,6SVL
http://www.iedb.org/assay/6354252,http://www.iedb.org/epitope/958514,6DFG
http://www.iedb.org/assay/6354273,http://www.iedb.org/epitope/958516,6DFH
http://www.iedb.org/assay/6354336,http://www.iedb.org/epitope/958518,6NF5
http://www.iedb.org/assay/6354337,http://www.iedb.org/epitope/958517,6NFC
http://www.iedb.org/assay/6354358,http://www.iedb.org/epitope/958513,6NFC
http://www.iedb.org/assay/6354399,http://www.iedb.org/epitope/958513,6NF5
http://www.iedb.org/assay/6362169,http://www.iedb.org/epitope/957149,6P62
http://www.iedb.org/assay/6362170,http://www.iedb.org/epitope/957150,6P65
http://www.iedb.org/assay/6362181,http://www.iedb.org/epitope/958519,6P8N
http://www.iedb.org/assay/6362184,http://www.iedb.org/epitope/957018,6PZE
http://www.iedb.org/assay/6362188,http://www.iedb.org/epitope/957021,6PZY
http://www.iedb.org/assay/6362189,http://www.iedb.org/epitope/957014,6PZF
http://www.iedb.org/assay/6362192,http://www.iedb.org/epitope/957017,6PZZ
http://www.iedb.org/assay/6362276,http://www.iedb.org/epitope/958515,6P8M
http://www.iedb.org/assay/6362316,http://www.iedb.org/epitope/957152,6PPG
http://www.iedb.org/assay/6362685,http://www.iedb.org/epitope/956483,6U52
http://www.iedb.org/assay/6362693,http://www.iedb.org/epitope/956484,6U51
http://www.iedb.org/assay/6362711,http://www.iedb.org/epitope/956773,6UKJ
http://www.iedb.org/assay/6362911,http://www.iedb.org/epitope/2134699,6SC6
http://www.iedb.org/assay/6362912,http://www.iedb.org/epitope/2134699,6SC8
http://www.iedb.org/assay/6362913,http://www.iedb.org/epitope/2134699,6SC5
http://www.iedb.org/assay/6362914,http://www.iedb.org/epitope/2134699,6SC7
http://www.iedb.org/assay/6362915,http://www.iedb.org/epitope/2134699,6SC9
http://www.iedb.org/assay/6362922,http://www.iedb.org/epitope/957023,6IKM
http://www.iedb.org/assay/6362931,http://www.iedb.org/epitope/957010,6UVO
http://www.iedb.org/assay/6362956,http://www.iedb.org/epitope/957146,6HER
http://www.iedb.org/assay/6362957,http://www.iedb.org/epitope/957146,6HHD
http://www.iedb.org/assay/6363846,http://www.iedb.org/epitope/957024,6PDX
http://www.iedb.org/assay/6363963,http://www.iedb.org/epitope/958521,6PIS
http://www.iedb.org/assay/6365233,http://www.iedb.org/epitope/957026,6PZW
http://www.iedb.org/assay/6365251,http://www.iedb.org/epitope/957014,6U02
http://www.iedb.org/assay/6370952,http://www.iedb.org/epitope/2134759,6PWC
http://www.iedb.org/assay/6376141,http://www.iedb.org/epitope/2157419,6JOD
http://www.iedb.org/assay/6376169,http://www.iedb.org/epitope/969093,6U0L
http://www.iedb.org/assay/6376246,http://www.iedb.org/epitope/969093,6U0N
http://www.iedb.org/assay/6389611,http://www.iedb.org/epitope/969091,6DC5
http://www.iedb.org/assay/6389613,http://www.iedb.org/epitope/969092,6DC3
http://www.iedb.org/assay/6436521,http://www.iedb.org/epitope/969172,6UM5
http://www.iedb.org/assay/6452318,http://www.iedb.org/epitope/969174,6UM6
http://www.iedb.org/assay/6467124,http://www.iedb.org/epitope/969173,6UM7
http://www.iedb.org/assay/6467168,http://www.iedb.org/epitope/2134739,6GWQ
http://www.iedb.org/assay/6467170,http://www.iedb.org/epitope/2134739,6GWN
http://www.iedb.org/assay/6467171,http://www.iedb.org/epitope/2134739,6GWP
http://www.iedb.org/assay/6467173,http://www.iedb.org/epitope/2134733,6GWN
http://www.iedb.org/assay/6467174,http://www.iedb.org/epitope/2134733,6GWP
http://www.iedb.org/assay/6476688,http://www.iedb.org/epitope/2138117,6UQR
http://www.iedb.org/assay/6476781,http://www.iedb.org/epitope/969167,6Q0E
http://www.iedb.org/assay/6476786,http://www.iedb.org/epitope/969166,6Q0H
http://www.iedb.org/assay/6476787,http://www.iedb.org/epitope/969165,6Q0O
http://www.iedb.org/assay/6476796,http://www.iedb.org/epitope/969166,6Q0L
http://www.iedb.org/assay/6476799,http://www.iedb.org/epitope/969168,6Q18
http://www.iedb.org/assay/6476801,http://www.iedb.org/epitope/969166,6Q0I
http://www.iedb.org/assay/6476908,http://www.iedb.org/epitope/1391780,6NIP
http://www.iedb.org/assay/6476919,http://www.iedb.org/epitope/1391780,6NIU
http://www.iedb.org/assay/6477078,http://www.iedb.org/epitope/983934,6O9I
http://www.iedb.org/assay/6477079,http://www.iedb.org/epitope/983933,6O9H
http://www.iedb.org/assay/6477083,http://www.iedb.org/epitope/983933,6O9I
http://www.iedb.org/assay/6477842,http://www.iedb.org/epitope/2135349,6UJB
http://www.iedb.org/assay/6477860,http://www.iedb.org/epitope/2135348,6UJC
http://www.iedb.org/assay/6477933,http://www.iedb.org/epitope/2218605,6KN9
http://www.iedb.org/assay/6477946,http://www.iedb.org/epitope/2135355,6NHA
http://www.iedb.org/assay/6478147,http://www.iedb.org/epitope/2135373,6P9X
http://www.iedb.org/assay/6478164,http://www.iedb.org/epitope/2135373,6P9Y
http://www.iedb.org/assay/6478172,http://www.iedb.org/epitope/2135370,6PB0
http://www.iedb.org/assay/6478197,http://www.iedb.org/epitope/2135370,6PB1
http://www.iedb.org/assay/6478208,http://www.iedb.org/epitope/2135346,6ORV
http://www.iedb.org/assay/6480442,http://www.iedb.org/epitope/2135344,6PT0
http://www.iedb.org/assay/6480579,http://www.iedb.org/epitope/969175,6SSI
http://www.iedb.org/assay/6480580,http://www.iedb.org/epitope/969176,6SSP
http://www.iedb.org/assay/6480757,http://www.iedb.org/epitope/969171,6U12
http://www.iedb.org/assay/6513418,http://www.iedb.org/epitope/2135384,6V4P
http://www.iedb.org/assay/6517707,http://www.iedb.org/epitope/993039,6U59
http://www.iedb.org/assay/6517722,http://www.iedb.org/epitope/985704,6OZ9
http://www.iedb.org/assay/6517723,http://www.iedb.org/epitope/985702,6UYE
http://www.iedb.org/assay/6517724,http://www.iedb.org/epitope/985704,6PCI
http://www.iedb.org/assay/6517725,http://www.iedb.org/epitope/985702,6PCI
http://www.iedb.org/assay/6517741,http://www.iedb.org/epitope/993734,6UI1
http://www.iedb.org/assay/6517742,http://www.iedb.org/epitope/993735,6UI1
http://www.iedb.org/assay/6517743,http://www.iedb.org/epitope/993733,6UI1
http://www.iedb.org/assay/6517745,http://www.iedb.org/epitope/993724,6UHT
http://www.iedb.org/assay/6517746,http://www.iedb.org/epitope/993726,6UFT
http://www.iedb.org/assay/6517747,http://www.iedb.org/epitope/993727,6UC6
http://www.iedb.org/assay/6517748,http://www.iedb.org/epitope/993725,6UL4
http://www.iedb.org/assay/6550514,http://www.iedb.org/epitope/985428,6TOU
http://www.iedb.org/assay/6552387,http://www.iedb.org/epitope/985698,6URH
http://www.iedb.org/assay/6552388,http://www.iedb.org/epitope/993734,6UL6
http://www.iedb.org/assay/6552501,http://www.iedb.org/epitope/985426,6S8J
http://www.iedb.org/assay/6552504,http://www.iedb.org/epitope/985426,6S8D
http://www.iedb.org/assay/6552505,http://www.iedb.org/epitope/985426,6S8I
http://www.iedb.org/assay/6553072,http://www.iedb.org/epitope/1087434,6V8X
http://www.iedb.org/assay/6553118,http://www.iedb.org/epitope/1087432,6V8Z
http://www.iedb.org/assay/6553123,http://www.iedb.org/epitope/1087433,6V8Z
http://www.iedb.org/assay/6553150,http://www.iedb.org/epitope/985699,6LNT
http://www.iedb.org/assay/6553973,http://www.iedb.org/epitope/2144734,6KNM
http://www.iedb.org/assay/6553999,http://www.iedb.org/epitope/2134770,6VJA
http://www.iedb.org/assay/6554026,http://www.iedb.org/epitope/996996,6UDK
http://www.iedb.org/assay/6554027,http://www.iedb.org/epitope/996997,6UDK
http://www.iedb.org/assay/6554028,http://www.iedb.org/epitope/997007,6UDJ
http://www.iedb.org/assay/6554178,http://www.iedb.org/epitope/996997,6UDJ
http://www.iedb.org/assay/6554348,http://www.iedb.org/epitope/2144573,6OS0
http://www.iedb.org/assay/6554350,http://www.iedb.org/epitope/2144573,6OS1
http://www.iedb.org/assay/6554351,http://www.iedb.org/epitope/2144573,6OS2
http://www.iedb.org/assay/6555478,http://www.iedb.org/epitope/997003,6UKT
http://www.iedb.org/assay/6568458,http://www.iedb.org/epitope/997003,6TYL
http://www.iedb.org/assay/6574100,http://www.iedb.org/epitope/997002,6UKT
http://www.iedb.org/assay/6574101,http://www.iedb.org/epitope/997002,6TYL
http://www.iedb.org/assay/6574103,http://www.iedb.org/epitope/997001,6UKT
http://www.iedb.org/assay/6574104,http://www.iedb.org/epitope/997001,6TYL
http://www.iedb.org/assay/6574106,http://www.iedb.org/epitope/997005,6UKT
http://www.iedb.org/assay/7077873,http://www.iedb.org/epitope/2135394,6KPF
http://www.iedb.org/assay/7078696,http://www.iedb.org/epitope/2135394,6KPG
http://www.iedb.org/assay/7086396,http://www.iedb.org/epitope/2135376,6LI3
http://www.iedb.org/assay/7086617,http://www.iedb.org/epitope/2144738,6UMX
http://www.iedb.org/assay/7098331,http://www.iedb.org/epitope/2134687,6LPB
http://www.iedb.org/assay/7098332,http://www.iedb.org/epitope/1065882,6LPB
http://www.iedb.org/assay/7098343,http://www.iedb.org/epitope/997004,6VI4
http://www.iedb.org/assay/7109305,http://www.iedb.org/epitope/997006,6W41
http://www.iedb.org/assay/7110133,http://www.iedb.org/epitope/2135417,6M1I
http://www.iedb.org/assay/7110134,http://www.iedb.org/epitope/2135417,6M1H
http://www.iedb.org/assay/7330374,http://www.iedb.org/epitope/2135110,6U2F
http://www.iedb.org/assay/7587620,http://www.iedb.org/epitope/2135110,6U3I
http://www.iedb.org/assay/7587958,http://www.iedb.org/epitope/1066041,6PWU
http://www.iedb.org/assay/7588086,http://www.iedb.org/epitope/2135362,6LML
http://www.iedb.org/assay/7588087,http://www.iedb.org/epitope/2135372,6LMK
